Cluster 1_PREDICTION,Cluster 2_PREDICTION,PREDICTION,SEASON,PLAYER ID,FIRST NAME,LAST NAME,PLAYER NAME,POSITION,HEIGHT WO SHOES,HEIGHT WO SHOES FT IN,HEIGHT W SHOES,HEIGHT W SHOES FT IN,WEIGHT,WINGSPAN,WINGSPAN FT IN,STANDING REACH,STANDING REACH FT IN,BODY FAT PCT,HAND LENGTH,HAND WIDTH,STANDING VERTICAL LEAP,MAX VERTICAL LEAP,LANE AGILITY TIME,MODIFIED LANE AGILITY TIME,THREE QUARTER SPRINT,BENCH PRESS,SPOT FIFTEEN CORNER LEFT,SPOT FIFTEEN BREAK LEFT,SPOT FIFTEEN TOP KEY,SPOT FIFTEEN BREAK RIGHT,SPOT FIFTEEN CORNER RIGHT,SPOT COLLEGE CORNER LEFT,SPOT COLLEGE BREAK LEFT,SPOT COLLEGE TOP KEY,SPOT COLLEGE BREAK RIGHT,SPOT COLLEGE CORNER RIGHT,SPOT NBA CORNER LEFT,SPOT NBA BREAK LEFT,SPOT NBA TOP KEY,SPOT NBA BREAK RIGHT,SPOT NBA CORNER RIGHT,OFF DRIB FIFTEEN BREAK LEFT,OFF DRIB FIFTEEN TOP KEY,OFF DRIB FIFTEEN BREAK RIGHT,OFF DRIB COLLEGE BREAK LEFT,OFF DRIB COLLEGE TOP KEY,OFF DRIB COLLEGE BREAK RIGHT,ON MOVE FIFTEEN,ON MOVE COLLEGE,GENERATED AT
0.0287163965,0.971283555,Cluster 2,2012,203098,John,Jenkins,John Jenkins,SG,75.25,6' 3.25'',76.25,6' 4.25'',212.0,80.5,6' 8.5'',98.0,8' 2'',7.1,9.0,9.0,30.5,36.5,11.36,,3.37,10.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0123179117,0.9876820445,Cluster 2,2012,203111,Orlando,Johnson,Orlando Johnson,SG,75.75,6' 3.75'',77.25,6' 5.25'',223.8,83.25,6' 11.25'',99.0,8' 3'',7.0,9.0,9.5,32.0,39.5,10.98,,3.25,13.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0922258273,0.9077741504,Cluster 2,2012,203130,Darius,Johnson-Odom,Darius Johnson-Odom,SG,73.5,6' 1.5'',75.0,6' 3'',212.0,79.0,6' 7'',96.0,8' 0'',7.0,8.75,8.75,33.5,41.5,10.76,,3.21,17.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0043463651,0.9956536293,Cluster 2,2012,203093,Terrence,Jones,Terrence Jones,PF-SF,80.25,6' 8.25'',81.5,6' 9.5'',252.0,86.25,7' 2.25'',107.0,8' 11'',7.7,9.0,10.0,29.5,34.5,11.57,,3.4,12.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.057598155,0.9424018264,Cluster 2,2012,203158,Kevin,Jones,Kevin Jones,PF,78.25,6' 6.25'',79.5,6' 7.5'',251.2,85.5,7' 1.5'',105.0,8' 9'',11.2,9.0,7.75,27.5,32.5,11.94,,3.6,17.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0719387755,0.9280611873,Cluster 2,2012,203103,Perry,Jones,Perry Jones,PF-SF,82.25,6' 10.25'',83.25,6' 11.25'',233.8,85.75,7' 1.75'',107.0,8' 11'',4.6,9.25,9.5,33.0,38.5,11.31,,3.19,11.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0,1.0,Cluster 2,2012,203126,Kris,Joseph,Kris Joseph,SG,78.0,6' 6'',79.0,6' 7'',215.0,83.0,6' 11'',104.0,8' 8'',8.6,9.0,9.0,28.5,35.0,,,3.46,6.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0043633939,0.995636642,Cluster 2,2012,203077,Michael,Kidd-Gilchrist,Michael Kidd-Gilchrist,SF,77.75,6' 5.75'',79.5,6' 7.5'',232.8,84.0,7' 0'',104.5,8' 8.5'',7.0,9.0,10.25,32.0,35.5,11.77,,3.18,6.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0978194624,0.9021804929,Cluster 2,2012,203117,Doron,Lamb,Doron Lamb,SG-PG,75.25,6' 3.25'',76.75,6' 4.75'',199.4,78.75,6' 6.75'',98.5,8' 2.5'',6.7,8.5,8.75,29.0,33.5,11.12,,3.41,2.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0391849764,0.9608150125,Cluster 2,2012,203087,Jeremy,Lamb,Jeremy Lamb,SG,76.0,6' 4'',77.25,6' 5.25'',179.2,83.0,6' 11'',102.0,8' 6'',4.5,8.75,9.25,31.5,38.0,10.98,,3.25,5.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0,1.0,Cluster 2,2012,203086,Meyers,Leonard,Meyers Leonard,C,83.75,6' 11.75'',85.25,7' 1.25'',249.8,87.0,7' 3'',108.0,9' 0'',5.7,9.25,11.0,30.0,32.5,11.34,,3.41,19.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.043857228,0.9561427236,Cluster 2,2012,203081,Damian,Lillard,Damian Lillard,PG,73.75,6' 1.75'',74.75,6' 2.75'',188.8,79.75,6' 7.75'',95.5,7' 11.5'',5.9,8.75,9.75,34.5,39.5,11.15,,3.34,13.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0633075312,0.9366924763,Cluster 2,2012,203159,Scott,Machado,Scott Machado,PG,73.0,6' 1'',74.0,6' 2'',205.8,76.0,6' 4'',94.5,7' 10.5'',5.8,8.5,9.5,27.0,32.5,11.26,,3.3,17.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0752375126,0.9247624874,Cluster 2,2012,203088,Kendall,Marshall,Kendall Marshall,PG,75.25,6' 3.25'',76.25,6' 4.25'',198.4,77.5,6' 5.5'',96.0,8' 0'',7.8,8.5,9.0,31.0,37.0,12.03,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0567317754,0.9432682991,Cluster 2,2012,203097,Fab,Melo,Fab Melo,C,82.75,6' 10.75'',84.0,7' 0'',255.0,86.5,7' 2.5'',110.0,9' 2'',9.2,9.0,10.0,29.5,31.0,12.14,,3.44,9.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0197469816,0.9802529812,Cluster 2,2012,203114,Khris,Middleton,Khris Middleton,SF,78.75,6' 6.75'',80.25,6' 8.25'',216.2,82.75,6' 10.75'',103.0,8' 7'',7.8,9.0,9.0,28.0,31.0,11.45,,3.47,4.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0115998648,0.9884001613,Cluster 2,2012,203121,Darius,Miller,Darius Miller,SF-SG,78.0,6' 6'',79.5,6' 7.5'',233.4,81.0,6' 9'',101.0,8' 5'',7.5,8.5,8.75,33.0,37.0,11.34,,3.31,14.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0038425066,0.996157527,Cluster 2,2012,203113,Quincy,Miller,Quincy Miller,SF,80.75,6' 8.75'',82.0,6' 10'',218.7,85.25,7' 1.25'',105.0,8' 9'',7.8,9.25,10.25,30.5,36.0,11.05,,3.48,8.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0138415052,0.9861584902,Cluster 2,2012,203183,Tony,Mitchell,Tony Mitchell,SG,77.25,6' 5.25'',78.25,6' 6.25'',216.4,82.0,6' 10'',100.0,8' 4'',5.7,8.5,10.0,31.5,40.0,11.72,,3.47,14.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0315202624,0.9684797525,Cluster 2,2012,203102,Arnett,Moultrie,Arnett Moultrie,PF,81.5,6' 9.5'',82.75,6' 10.75'',232.8,86.25,7' 2.25'',106.5,8' 10.5'',7.7,9.25,9.25,33.5,37.5,11.32,,3.22,10.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0419309959,0.9580690265,Cluster 2,2012,203122,Kevin,Murphy,Kevin Murphy,SG,77.0,6' 5'',78.25,6' 6.25'',194.0,78.75,6' 6.75'',99.0,8' 3'',5.8,8.5,8.5,31.0,36.5,10.97,,3.42,11.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0,1.0,Cluster 2,2012,203094,Andrew,Nicholson,Andrew Nicholson,PF,80.5,6' 8.5'',81.5,6' 9.5'',234.0,88.0,7' 4'',107.0,8' 11'',7.6,10.0,10.75,28.5,30.5,11.89,,3.67,10.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0678709522,0.9321290851,Cluster 2,2012,203124,Kyle,O'Quinn,Kyle O'Quinn,PF,80.5,6' 8.5'',82.0,6' 10'',240.8,88.75,7' 4.75'',106.5,8' 10.5'',8.0,9.5,10.0,31.5,31.5,11.65,,3.53,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.067913197,0.9320867658,Cluster 2,2012,203101,Miles,Plumlee,Miles Plumlee,PF-C,82.5,6' 10.5'',83.75,6' 11.75'',252.4,84.75,7' 0.75'',105.5,8' 9.5'',11.4,9.25,9.0,34.0,40.5,10.64,,3.36,15.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0292109009,0.9707890749,Cluster 2,2012,203085,Austin,Rivers,Austin Rivers,SG-PG,75.5,6' 3.5'',77.0,6' 5'',202.8,79.25,6' 7.25'',96.5,8' 0.5'',6.2,8.5,10.0,32.5,37.5,11.54,,3.32,1.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0735207275,0.92647928,Cluster 2,2012,203080,Thomas,Robinson,Thomas Robinson,PF,79.75,6' 7.75'',80.75,6' 8.75'',244.2,87.25,7' 3.25'',106.0,8' 10'',5.0,9.75,10.5,28.5,35.5,11.96,,3.17,15.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0146231111,0.9853768945,Cluster 2,2012,203082,Terrence,Ross,Terrence Ross,SG-SF,78.0,6' 6'',79.0,6' 7'',196.6,79.25,6' 7.25'',100.5,8' 4.5'',3.2,8.75,10.25,31.0,37.5,11.78,,3.28,2.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0,1.0,Cluster 2,2012,203107,Tomas,Satoransky,Tomas Satoransky,PG-SG,78.5,6' 6.5'',79.5,6' 7.5'',200.6,79.25,6' 7.25'',100.0,8' 4'',5.2,8.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0191616174,0.9808383584,Cluster 2,2012,203118,Mike,Scott,Mike Scott,PF,79.25,6' 7.25'',80.75,6' 8.75'',240.8,82.75,6' 10.75'',104.0,8' 8'',10.6,8.5,9.0,27.0,32.5,11.59,,3.44,14.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0320556574,0.967944324,Cluster 2,2012,203156,Henry,Sims,Henry Sims,C-PF,82.0,6' 10'',83.75,6' 11.75'',241.2,88.0,7' 4'',108.0,9' 0'',7.7,9.25,10.0,26.5,29.5,12.33,,3.44,7.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0374113098,0.9625886679,Cluster 2,2012,203096,Jared,Sullinger,Jared Sullinger,PF,79.75,6' 7.75'',81.0,6' 9'',268.2,85.25,7' 1.25'',105.5,8' 9.5'',10.7,9.25,9.75,29.5,31.0,12.77,,3.81,9.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0806346238,0.919365406,Cluster 2,2012,203116,Tyshawn,Taylor,Tyshawn Taylor,PG,74.75,6' 2.75'',76.0,6' 4'',177.0,78.25,6' 6.25'',97.5,8' 1.5'',4.2,8.75,8.75,32.0,36.5,11.48,,3.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0892837197,0.9107162356,Cluster 2,2012,12507,Jordan,Taylor,Jordan Taylor,PG,73.0,6' 1'',74.0,6' 2'',192.8,75.0,6' 3'',92.5,7' 8.5'',5.5,8.25,9.5,33.0,36.5,10.57,,3.19,14.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0219158493,0.9780840874,Cluster 2,2012,203106,Jeff,Taylor,Jeff Taylor,SF-SG,78.0,6' 6'',79.25,6' 7.25'',212.8,78.25,6' 6.25'',101.5,8' 5.5'',4.2,8.25,9.75,33.5,40.0,10.87,,3.29,15.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0,1.0,Cluster 2,2012,203104,Marquis,Teague,Marquis Teague,PG,73.0,6' 1'',74.0,6' 2'',179.8,79.25,6' 7.25'',96.5,8' 0.5'',6.3,8.25,7.75,32.5,40.5,10.65,,3.19,8.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0293908026,0.9706091881,Cluster 2,2012,203138,Hollis,Thompson,Hollis Thompson,SF,78.75,6' 6.75'',80.0,6' 8'',206.0,81.5,6' 9.5'',102.5,8' 6.5'',6.0,8.25,9.75,28.5,36.5,11.72,,3.38,6.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0,1.0,Cluster 2,2012,203079,Dion,Waiters,Dion Waiters,SG,74.5,6' 2.5'',76.0,6' 4'',221.0,79.25,6' 7.25'',98.0,8' 2'',8.5,8.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0000087309,0.9999912977,Cluster 2,2012,203091,Royce,White,Royce White,PF,79.0,6' 7'',80.0,6' 8'',260.6,84.0,7' 0'',104.5,8' 8.5'',10.6,9.5,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0394954309,0.9605045319,Cluster 2,2012,203100,Tony,Wroten,Tony Wroten,PG,76.75,6' 4.75'',78.0,6' 6'',203.2,81.0,6' 9'',101.0,8' 5'',5.2,8.0,9.0,30.0,35.5,10.75,,3.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.019912716,0.9800872803,Cluster 2,2012,203092,Tyler,Zeller,Tyler Zeller,PF-C,83.25,6' 11.25'',84.5,7' 0.5'',247.4,84.0,7' 0'',104.5,8' 8.5'',6.4,9.0,9.75,30.0,34.0,11.13,,3.4,16.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0,1.0,Cluster 2,2019,1629638,Nickeil,Alexander-Walker,Nickeil Alexander-Walker,SG,76.25,6' 4.25'',77.5,6' 5.5'',203.8,81.5,6' 9.5'',102.0,8' 6'',5.9,8.5,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.1018167138,0.0425972715,Cluster 1,2019,1629628,RJ,Barrett,RJ Barrett,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0,1.0,Cluster 2,2019,1629646,Charles,Bassey,Charles Bassey,C,80.75,6' 8.75'',82.0,6' 10'',239.0,87.5,7' 3.5'',109.5,9' 1.5'',8.5,9.25,9.5,29.0,33.0,12.65,3.27,3.53,7.0,4-5,4-5,3-5,4-5,3-5,,,,,,2-5,2-5,3-5,2-5,3-5,1-4,1-4,3-4,,,,23-34,,2022-09-13T14:59:10.045
0.0000003728,0.9999996424,Cluster 2,2019,1629647,Darius,Bazley,Darius Bazley,PF,79.75,6' 7.75'',81.0,6' 9'',208.4,84.0,7' 0'',107.0,8' 11'',3.6,9.0,9.75,30.5,37.0,11.09,2.95,3.27,4.0,,,,,,4-5,2-5,3-5,1-5,1-5,3-5,2-5,4-5,3-5,4-5,2-4,0-4,2-4,,,,19-31,,2022-09-13T14:59:10.045
0.0133185321,0.9866814613,Cluster 2,2019,1629626,Bol,Bol,Bol Bol,C,84.75,7' 0.75'',86.5,7' 2.5'',208.0,91.0,7' 7'',115.5,9' 7.5'',7.1,9.25,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0000190485,0.9999809265,Cluster 2,2019,1629648,Jordan,Bone,Jordan Bone,SG,73.5,6' 1.5'',74.75,6' 2.75'',179.0,75.25,6' 3.25'',95.0,7' 11'',5.0,7.5,9.25,36.0,42.5,9.97,2.78,3.08,7.0,,,,,,3-5,4-5,4-5,4-5,5-5,3-5,5-5,5-5,2-5,2-5,3-4,2-4,2-4,,,,21-34,,2022-09-13T14:59:10.045
0.0656599551,0.9343400002,Cluster 2,2019,1628968,Brian,Bowen II,Brian Bowen II,SF,78.25,6' 6.25'',79.5,6' 7.5'',200.0,82.0,6' 10'',103.0,8' 7'',6.5,8.5,9.75,32.0,35.5,10.98,3.21,3.26,1.0,,,,,,,,,,,,,,,,,,,,,,6-11,,2022-09-13T14:59:10.045
0.0026884985,0.9973114729,Cluster 2,2019,1629065,Ky,Bowman,Ky Bowman,PG,73.0,6' 1'',74.25,6' 2.25'',181.2,79.0,6' 7'',98.0,8' 2'',4.9,8.25,9.0,27.5,33.0,11.11,3.11,3.26,4.0,,,,,,3-5,4-5,4-5,5-5,2-5,4-5,2-5,3-5,2-5,3-5,3-4,3-4,1-4,,,,23-36,,2022-09-13T14:59:10.045
0.0,1.0,Cluster 2,2019,1629649,Ignas,Brazdeikis,Ignas Brazdeikis,SF,77.75,6' 5.75'',79.25,6' 7.25'',220.8,81.25,6' 9.25'',102.0,8' 6'',6.0,8.75,9.5,31.0,36.5,11.06,3.17,3.36,13.0,,,,,,5-5,4-5,4-5,1-5,3-5,4-5,4-5,2-5,4-5,4-5,1-4,2-4,3-4,,,,27-32,,2022-09-13T14:59:10.045
0.0000000042,1.0,Cluster 2,2019,1629052,O'Shae,Brissett,O'Shae Brissett,SF-PF,79.0,6' 7'',80.0,6' 8'',203.2,84.0,7' 0'',104.0,8' 8'',2.9,9.0,9.5,34.0,37.5,11.3,3.18,3.48,11.0,,,,,,4-5,5-5,3-5,5-5,1-5,0-5,4-5,4-5,4-5,2-5,2-4,3-4,3-4,4-4,3-4,3-4,8-10,8-10,2022-09-13T14:59:10.045
0.0013327393,0.9986672401,Cluster 2,2019,1629650,Moses,Brown,Moses Brown,C,85.25,7' 1.25'',86.5,7' 2.5'',237.2,88.75,7' 4.75'',113.0,9' 5'',7.8,9.5,10.25,27.0,31.0,11.95,3.3,3.51,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0013162394,0.9986837506,Cluster 2,2019,1629634,Brandon,Clarke,Brandon Clarke,SF,79.25,6' 7.25'',80.25,6' 8.25'',207.2,80.25,6' 8.25'',102.0,8' 6'',4.9,8.25,9.5,34.0,40.5,10.61,3.05,3.15,10.0,4-5,4-5,4-5,4-5,2-4,,,,,,2-5,3-5,1-5,3-5,2-5,3-4,2-4,3-4,,,,20-32,,2022-09-13T14:59:10.045
0.0000246027,0.9999753833,Cluster 2,2019,1629651,Nicolas,Claxton,Nicolas Claxton,C,82.0,6' 10'',83.75,6' 11.75'',216.6,86.5,7' 2.5'',110.0,9' 2'',4.5,9.25,9.5,31.5,36.5,11.26,3.47,3.36,8.0,,,,,,1-5,3-5,5-5,3-5,3-5,2-5,4-5,3-5,2-5,3-5,3-4,3-4,0-4,,,,9-28,,2022-09-13T14:59:10.045
0.0002067298,0.9997932911,Cluster 2,2019,1629076,Tyler,Cook,Tyler Cook,PF,79.25,6' 7.25'',80.75,6' 8.75'',245.4,84.5,7' 0.5'',106.5,8' 10.5'',6.1,9.5,10.75,27.5,32.0,11.32,3.1,3.28,11.0,,,,,,3-5,4-5,3-5,1-5,3-5,3-5,3-5,2-5,3-5,0-5,0-4,2-4,1-4,,,,15-30,,2022-09-13T14:59:10.045
0.0,1.0,Cluster 2,2019,1629633,Jarrett,Culver,Jarrett Culver,SG,77.25,6' 5.25'',78.75,6' 6.75'',194.2,81.5,6' 9.5'',100.5,8' 4.5'',5.0,8.25,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0,1.0,Cluster 2,2019,1629056,Terence,Davis,Terence Davis,SG,75.0,6' 3'',76.5,6' 4.5'',192.4,80.75,6' 8.75'',101.0,8' 5'',4.1,9.25,10.75,29.5,34.0,10.69,2.96,3.28,13.0,,,,,,5-5,3-5,2-5,3-5,4-5,4-5,3-5,5-5,3-5,4-5,3-4,3-4,2-4,,,,20-33,,2022-09-13T14:59:10.045
0.0395206101,0.9604794383,Cluster 2,2019,1629652,Luguentz,Dort,Luguentz Dort,PG,74.75,6' 2.75'',76.25,6' 4.25'',222.2,80.5,6' 8.5'',99.5,8' 3.5'',5.0,8.5,9.0,32.5,38.0,10.79,3.13,3.22,14.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0032257945,0.9967741966,Cluster 2,2019,1629653,Devon,Dotson,Devon Dotson,PG,72.0,6' 0'',74.0,6' 2'',178.6,75.25,6' 3.25'',95.5,7' 11.5'',5.9,8.25,9.5,30.0,38.5,10.63,2.8,3.04,7.0,,,,,,1-5,3-5,3-5,3-5,4-5,4-5,3-5,3-5,2-5,3-5,2-4,3-4,1-4,,,,22-32,,2022-09-13T14:59:10.045
0.001075355,0.9989246726,Cluster 2,2019,1629654,Carsen,Edwards,Carsen Edwards,PG,70.75,5' 10.75'',72.25,6' 0.25'',199.4,78.0,6' 6'',94.5,7' 10.5'',5.5,8.75,9.0,28.5,34.0,10.53,2.82,3.22,14.0,4-5,4-5,4-5,4-5,5-5,,,,,,4-4,3-5,3-5,3-5,2-5,3-4,3-4,1-4,,,,21-33,,2022-09-13T14:59:10.045
0.1554372162,0.2623547912,Cluster 2,2019,1629605,Tacko,Fall,Tacko Fall,C,89.25,7' 5.25'',91.0,7' 7'',288.8,98.25,8' 2.25'',122.5,10' 2.5'',6.8,10.5,10.5,22.0,26.5,13.01,3.46,3.78,8.0,,,,,,0-5,1-5,0-5,2-5,1-5,1-5,0-5,1-5,1-5,0-5,2-4,2-4,0-4,,,,19-32,,2022-09-13T14:59:10.045
0.0,1.0,Cluster 2,2019,1628981,Bruno,Fernando,Bruno Fernando,C,80.75,6' 8.75'',82.25,6' 10.25'',237.0,87.25,7' 3.25'',110.0,9' 2'',5.4,9.25,10.0,29.5,33.5,11.29,3.05,3.21,13.0,,,,,,,,,,,,,,,,,,,,,,22-31,,2022-09-13T14:59:10.045
0.1033055857,0.8966943622,Cluster 2,2019,1629655,Daniel,Gafford,Daniel Gafford,PF,81.25,6' 9.25'',82.5,6' 10.5'',237.6,86.5,7' 2.25'',110.0,9' 2'',5.9,9.25,9.25,32.5,36.5,11.61,3.19,3.25,5.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0897182971,0.0398402885,Cluster 1,2019,1629636,Darius,Garland,Darius Garland,PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0,1.0,Cluster 2,2019,1629656,Quentin,Grimes,Quentin Grimes,SG,76.0,6' 4'',77.25,6' 5.25'',209.6,79.75,6' 7.75'',100.5,8' 4.5'',8.4,8.25,10.0,27.5,36.0,10.83,3.28,3.2,6.0,,,,,,4-5,2-5,3-5,4-5,3-5,3-5,4-5,2-5,3-5,4-5,3-4,3-4,3-4,3-4,3-4,1-4,6-10,7-10,2022-09-13T14:59:10.045
0.000266118,0.9997339249,Cluster 2,2019,1629657,Kyle,Guy,Kyle Guy,SG,72.75,6' 0.75'',74.25,6' 2.25'',167.8,76.5,6' 4.5'',95.5,7' 11.5'',5.7,8.0,8.75,30.5,36.5,10.48,3.07,3.27,4.0,,,,,,4-5,5-5,2-5,5-5,4-5,4-5,4-5,3-5,5-5,4-5,2-4,2-4,4-4,,,,23-39,,2022-09-13T14:59:10.045
0.003008235,0.9969918132,Cluster 2,2019,1628986,Jaylen,Hands,Jaylen Hands,PG,73.5,6' 1.5'',75.0,6' 3'',180.4,77.5,6' 5.5'',97.0,8' 1'',5.1,8.0,8.25,33.0,41.5,10.73,3.03,3.12,6.0,,,,,,3-5,4-5,3-5,4-5,3-5,2-5,2-5,4-5,4-5,3-5,,,,3-4,2-4,1-4,22-32,,2022-09-13T14:59:10.045
0.0,1.0,Cluster 2,2019,1629607,Jared,Harper,Jared Harper,PG,69.75,5' 9.75'',71.0,5' 11'',169.2,77.5,6' 5.5'',94.0,7' 10'',3.9,8.25,9.5,33.5,40.5,10.77,3.02,3.04,8.0,,,,,,4-5,5-5,4-5,3-5,5-5,5-5,4-5,4-5,4-5,4-5,0-4,2-4,2-4,,,,17-30,,2022-09-13T14:59:10.045
0.0,1.0,Cluster 2,2019,1629637,Jaxson,Hayes,Jaxson Hayes,PF,82.25,6' 10.25'',83.5,6' 11.5'',218.6,87.5,7' 3.5'',110.5,9' 2.5'',5.0,9.25,10.5,27.0,34.5,11.74,3.23,3.37,5.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0000247566,0.9999752641,Cluster 2,2019,1629608,Dewan,Hernandez,Dewan Hernandez,C,81.0,6' 9'',82.25,6' 10.25'',232.8,85.75,7' 1.75'',107.0,8' 11'',6.1,9.5,10.25,30.5,35.5,11.46,3.25,3.28,13.0,,,,,,3-5,3-5,1-5,2-5,4-5,3-5,1-5,3-5,4-5,2-5,3-4,2-4,3-4,3-4,2-4,2-4,5-12,8-12,2022-09-13T14:59:10.045
0.0000333969,0.9999665618,Cluster 2,2019,1629639,Tyler,Herro,Tyler Herro,SG,76.5,6' 4.5'',78.0,6' 6'',192.4,75.25,6' 3.25'',100.5,8' 4.5'',7.1,8.0,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0,1.0,Cluster 2,2019,1629658,Jalen,Hoard,Jalen Hoard,PF,79.25,6' 7.25'',81.0,6' 9'',212.6,84.75,7' 0.75'',105.5,8' 9.5'',6.7,8.75,9.75,27.5,35.5,11.44,3.32,3.34,8.0,,,,,,2-5,1-5,3-5,4-5,0-5,4-5,3-5,2-5,2-5,3-5,3-4,2-4,1-4,,,,19-30,,2022-09-13T14:59:10.045
0.0894809961,0.9105190039,Cluster 2,2019,1629659,Talen,Horton-Tucker,Talen Horton-Tucker,SG,74.5,6' 2.5'',76.0,6' 4'',235.4,85.25,7' 1.25'',103.0,8' 7'',8.4,9.5,9.75,26.0,34.5,11.34,3.43,3.34,10.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0990737751,0.0419414677,Cluster 1,2019,1629631,De'Andre,Hunter,De'Andre Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
0.0000000161,0.9019962549,Cluster 2,2019,1629610,DaQuan,Jeffries,DaQuan Jeffries,SF-PF,76.0,6' 4'',77.0,6' 5'',215.6,83.25,6' 11.25'',104.0,8' 8'',3.9,9.5,10.25,,,,,,,,,,,,4-6,5-6,3-4,5-5,4-5,3-5,4-6,2-6,3-5,4-5,2-4,3-4,1-4,,,,17-31,,2022-09-13T14:59:10.045
0.0,1.0,Cluster 2,2019,1629660,Ty,Jerome,Ty Jerome,PG,76.25,6' 4.25'',77.5,6' 5.5'',194.4,76.0,6' 4'',98.0,8' 2'',6.5,8.25,9.5,26.0,31.5,11.21,3.12,3.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,2022-09-13T14:59:10.045
